ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
3.2466501820544913,-106.69510798081875,-2.500441244519597,-52.64494233255761,-0.021288211920343556
3.2595421932379436,-106.68728712608751,-2.510690058286427,-52.66065433283446,-0.021253814123934203
3.272438077746843,-106.67946673137567,-2.520944094751052,-52.6763450969209,-0.021217952140481902
3.2853378366443087,-106.67164679446262,-2.5312033523405972,-52.69201435290397,-0.02118285724961251
3.2982414709554173,-106.66382731318784,-2.5414678294840365,-52.707662521923986,-0.021148173771917727
3.3111489816783166,-106.65600828543138,-2.551737524611233,-52.723289379858855,-0.02111251140683191
3.3240603698636297,-106.64818970897934,-2.562012436150291,-52.73889492907048,-0.021077873121503398
3.336975636513183,-106.64037158169573,-2.5722925625311426,-52.754479314211174,-0.02104264065845461
3.3498947826519045,-106.63255390140043,-2.5825779021829995,-52.77004242108515,-0.02100773244039402
3.362817809289328,-106.62473666593453,-2.592868453535689,-52.785584417778175,-0.02097299282928843
3.375744717427081,-106.61691987314795,-2.6031642150195955,-52.80110517304779,-0.020937768783994774
3.388675508091585,-106.60910352084304,-2.61346518506395,-52.81660472830243,-0.020903179636240627
3.401610182274096,-106.6012876068776,-2.623771362099724,-52.83208323710591,-0.020868408720661712
3.4145487409768247,-106.59347212908567,-2.634082744557363,-52.847540488248626,-0.020833288163043848
3.427491185218751,-106.58565708526763,-2.644399330866674,-52.862976655253554,-0.02079902392621318
3.4404375159711353,-106.57784247330088,-2.654721119459706,-52.87839182676323,-0.020764180901644603
3.453387734239429,-106.5700282909992,-2.665048108766986,-52.89378572171672,-0.02072919733895977
3.466341841037747,-106.56221453615676,-2.6753802972188288,-52.909158579990574,-0.020695039361120465
3.4792998373262933,-106.55440120665511,-2.6857176832478364,-52.92451055653778,-0.020660511647279826
3.492261724088756,-106.54658830033081,-2.69606026528573,-52.93984135094632,-0.020625582742634336
3.5052275023361514,-106.53877581496866,-2.706408041763157,-52.95515106960712,-0.02059137992345961
3.518197173037932,-106.53096374841982,-2.716761011112535,-52.97043984690914,-0.020556851122882327
3.531170737173633,-106.52315209851344,-2.7271191717660104,-52.98570761923966,-0.02052251528926547
3.5441481957173546,-106.51534086308307,-2.737482522155985,-53.00095441954306,-0.020488113344412202
3.557129549645977,-106.5075300399526,-2.747851060714754,-53.01618022444745,-0.020453752826214432
3.570114799934523,-106.49971962694438,-2.7582247858748534,-53.03138507616398,-0.02041950253862497
3.5831039475497257,-106.49190962189014,-2.7686036960691993,-53.0465690162934,-0.02038529194216536
3.596096993454116,-106.48410002262409,-2.7789877897310094,-53.061732066096006,-0.020351136824290815
3.6090939386133725,-106.47629082696999,-2.7893770652932726,-53.076874114438446,-0.020316665740489136
3.6220947840016597,-106.46848203273233,-2.7997715211887977,-53.091995366323374,-0.020283099166958654
3.6350995305495823,-106.46067363778587,-2.8101711558523776,-53.10709576527388,-0.02024851440092778
3.6481081792389243,-106.45286563991228,-2.820575967716539,-53.122175187617806,-0.02021465379512805
3.6611207310198086,-106.44505803694307,-2.83098595521535,-53.137233820657755,-0.020180609575033252
